TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,192.1875,373,175
-1,199.0625,377,167
-1,215.9375,112,84
-1,221,85,191
-1,226.0625,87,191
-1,232.1875,63,167
-1,238.3125,71,183
-1,243.3125,77,191
-1,267.8125,516,40
-1,273.9375,445,183
-1,293.375,246,84
-1,298.4375,216,183
-1,322.875,534,35
-1,347.75,96,65
-1,352.75,110,183
1515627566197,17.625,170,45
-1,23,104,183
-1,29.125,107,183
-1,54,587,45
-1,79.1875,86,65
-1,84.1875,79,191
-1,89.25,79,183
-1,94.3125,78,183
-1,99.6875,81,191
-1,104.75,82,191
-1,109.75,81,183
-1,115.875,84,183
-1,127.75,228,191
-1,152.625,290,45
-1,178.1875,390,60
-1,203,356,50
-1,210.9375,118,183
-1,215.9375,86,191
-1,221,92,191
-1,226.0625,82,191
-1,232.5,63,175
-1,256.3125,84,65
-1,275.375,460,84
-1,293,243,84
-1,298.0625,216,183
-1,322.875,1,30
-1,347.375,96,60
-1,352.4375,113,183
1515627566309,17.625,194,45
-1,23,106,183
-1,28.4375,108,191
-1,53.625,592,35
-1,78.8125,86,60
-1,83.875,82,191
-1,89.25,81,183
-1,94.3125,81,183
-1,99.3125,87,183
-1,104.375,81,183
-1,109.75,83,183
-1,115.875,86,191
-1,127.75,225,191
-1,152.625,285,50
-1,177.0625,383,55
-1,201.9375,355,50
-1,208.75,138,191
-1,213.8125,87,191
-1,218.875,93,191
-1,224.625,88,183
-1,229.625,79,183
-1,235.0625,110,191
-1,241.5,87,167
-1,264.9375,528,191
-1,271.0625,456,167
-1,277.875,444,159
-1,286.5,260,159
-1,291.5625,214,191
-1,297,216,191
-1,320.75,530,35
-1,329.75,527,167
-1,340.875,108,159
-1,345.9375,104,191
-1,351.3125,100,191
1515627566406,5.375,464,167
-1,15.0625,182,167
-1,20.125,107,183
-1,25.875,107,191
-1,37.0625,572,183
-1,62.25,725,65
-1,80.25,86,84
-1,85.3125,83,183
-1,90.6875,82,183
-1,95.75,79,191
-1,100.75,81,183
-1,105.8125,83,191
-1,112.625,82,183
-1,117.6875,85,191
-1,142.5,269,40
-1,147.5625,265,191
-1,173.125,403,65
-1,197.9375,338,40
-1,213.0625,107,98
-1,218.125,93,191
-1,223.5,90,191
-1,229.625,81,183
-1,234.6875,110,191
-1,259.5,88,55
-1,276.0625,456,84
-1,292.625,237,84
-1,297.6875,214,191
-1,322.875,520,35
-1,347.375,97,60
-1,353.5,104,183
1515627566500,18,191,45
-1,23.75,108,183
-1,28.75,113,191
-1,53.625,600,40
-1,78.8125,88,60
-1,83.875,80,183
-1,88.875,83,183
-1,93.9375,79,191
-1,99.3125,79,191
-1,104.75,82,191
-1,110.125,82,183
-1,115.875,84,191
-1,127.0625,225,183
-1,151.1875,282,50
-1,176.75,394,60
-1,201.5625,357,50
-1,206.625,95,191
-1,212,93,191
-1,217.4375,95,191
-1,223.5,96,191
-1,228.5625,94,191
-1,233.625,105,183
-1,241.5,136,175
-1,255.1875,63,183
-1,275.375,460,70
-1,293.375,238,84
-1,298.4375,216,191
-1,323.25,518,35
-1,347.75,98,60
-1,352.75,109,191
1515627566595,17.25,235,40
-1,23.375,102,183
-1,28.4375,109,191
-1,53.25,599,35
-1,78.8125,88,55
-1,83.875,79,183
-1,89.25,79,191
-1,94.3125,77,191
-1,99.3125,81,183
-1,104.375,82,183
-1,109.4375,82,183
-1,115.1875,88,183
-1,127.4375,197,191
-1,152.625,277,50
-1,177.8125,385,60
-1,186.0625,151,159
-1,192.1875,373,175
-1,210.5625,108,84
-1,215.625,97,191
-1,220.625,93,191
-1,226.4375,98,191
-1,231.4375,97,183
-1,239.75,157,191
-1,244.75,84,191
-1,269.25,497,40
-1,275.375,441,191
-1,293.375,240,84
-1,298.4375,215,183
-1,323.25,525,50
-1,347.75,96,70
-1,352.75,108,183
1515627566706,17.25,207,45
-1,23,105,191
-1,28.0625,108,191
-1,52.5,592,40
-1,77.75,88,55
-1,82.75,83,191
-1,88.1875,80,191
-1,93.5625,81,183
-1,99,80,183
-1,104.375,80,191
-1,109.75,84,191
-1,115.5,85,183
-1,127.0625,205,191
-1,151.875,279,50
-1,177.0625,392,60
-1,184.3125,139,159
-1,208.75,362,40
-1,213.8125,97,191
-1,219.1875,95,191
-1,225,97,191
-1,230.375,96,183
-1,237.5625,161,199
-1,243,86,191
-1,267.4375,510,70
-1,272.5,445,175
-1,293,250,70
-1,298.0625,212,191
-1,322.875,522,40
-1,347.75,96,65
-1,353.5,108,183
1515627566802,17.625,178,50
-1,23.75,105,191
-1,28.75,110,183
-1,54,595,35
-1,79.1875,92,60
-1,84.1875,81,183
-1,89.25,79,183
-1,94.625,78,183
-1,100.0625,80,191
-1,105.4375,82,183
-1,111.5625,80,183
-1,116.625,84,191
-1,127.0625,249,183
-1,151.875,276,50
-1,177.0625,388,60
-1,185.375,145,159
-1,191.875,381,175
-1,212,108,70
-1,217.0625,95,191
-1,222.8125,96,191
-1,227.875,95,191
-1,233.25,104,183
-1,241.5,126,159
-1,254.875,50,191
-1,275,458,70
-1,292.3125,239,84
-1,297.3125,215,183
-1,322.1875,722,75
-1,346.625,90,60
-1,351.6875,101,183
1515627566898,15.8125,210,40
-1,21.1875,104,191
-1,27.3125,110,183
-1,37.75,568,175
-1,62.625,722,65
-1,79.875,89,84
-1,84.9375,81,191
-1,90.3125,79,191
-1,95.375,79,183
-1,100.4375,78,183
-1,105.8125,81,183
-1,111.9375,79,183
-1,117,82,183
-1,127.4375,245,191
-1,152.25,276,50
-1,177.4375,381,60
-1,184.625,147,159
-1,190.75,370,167
-1,212.75,111,70
-1,217.75,95,191
-1,223.5,98,191
-1,228.9375,98,191
-1,234.3125,108,191
-1,258.8125,83,60
-1,275.75,457,84
-1,293,237,84
-1,298.0625,217,183
-1,322.875,516,40
-1,347.375,93,65
-1,352.4375,108,183
1515627567007,17.625,207,45
-1,23.375,108,183
-1,28.4375,112,183
-1,53.625,594,40
-1,78.8125,90,55
-1,83.875,81,183
-1,89.25,80,183
-1,94.3125,80,191
-1,99.6875,80,183
-1,105.0625,81,183
-1,110.5,81,183
-1,116.25,84,183
-1,128.125,257,183
-1,153,289,50
-1,178.1875,388,55
-1,185,146,167
-1,191.125,377,175
-1,213.4375,112,70
-1,218.5,95,191
-1,224.25,97,191
-1,229.3125,98,191
-1,234.3125,116,191
-1,258.8125,88,60
-1,276.4375,459,84
-1,293,231,98
-1,298.0625,216,191
-1,322.875,535,30
-1,347.375,93,65
-1,352.4375,104,191
1515627567106,17.25,197,45
-1,23.375,107,183
-1,28.4375,108,191
-1,53.25,595,40
-1,78.8125,89,60
-1,83.875,81,183
-1,89.625,83,191
-1,94.625,79,191
-1,100.0625,78,183
-1,105.0625,80,183
-1,111.1875,83,183
-1,116.625,85,191
-1,128.5,249,191
-1,152.625,281,50
-1,177.8125,389,55
-1,184.625,141,159
-1,190.75,373,175
-1,213.0625,112,70
-1,218.125,97,191
-1,223.5,97,191
-1,228.9375,95,191
-1,234,110,191
-1,258.8125,83,50
-1,267.0625,493,159
-1,272.5,455,175
-1,293.75,256,70
-1,298.75,217,183
-1,323.25,524,40
-1,347.75,96,65
-1,352.75,105,191
1515627567216,17.625,203,45
-1,23,107,183
-1,28.0625,109,183
-1,53.25,596,40
-1,78.4375,85,55
-1,83.5,84,183
-1,88.5,80,183
-1,93.9375,79,191
-1,99,82,183
-1,104.375,81,191
-1,109.75,80,183
-1,115.875,85,183
-1,127.75,223,183
-1,152.25,280,50
-1,177.8125,388,60
-1,186.0625,154,159
-1,191.875,372,183
-1,212.75,111,70
-1,217.75,98,191
-1,222.4375,97,191
-1,227.5,98,191
-1,232.5,102,191
-1,241.875,148,159
-1,266.375,527,35
-1,272.125,446,167
-1,280.4375,447,159
-1,291.5625,219,126
-1,296.625,215,191
-1,321.0625,535,35
-1,330.8125,532,159
-1,347.75,105,84
-1,352.75,109,191
1515627567311,18,195,45
-1,23.375,108,183
-1,28.4375,107,183
-1,53.625,590,40
-1,78.8125,94,55
-1,83.875,81,183
-1,89.625,77,183
-1,94.625,80,191
-1,99.6875,77,183
-1,105.0625,79,191
-1,110.5,81,183
-1,116.25,86,191
-1,128.125,235,183
-1,152.25,280,55
-1,177.4375,387,60
-1,186.4375,150,159
-1,192.5625,379,175
-1,212.75,112,70
-1,217.75,100,191
-1,222.8125,101,191
-1,228.1875,96,191
-1,233.25,109,183
-1,242.25,134,159
-1,266.375,513,70
-1,271.4375,447,167
-1,293.375,255,70
-1,298.4375,216,183
-1,322.875,528,45
-1,347.375,93,65
-1,352.4375,110,191
1515627567409,17.25,187,45
-1,23,104,183
-1,28.0625,109,183
-1,53.25,603,45
-1,78.4375,85,55
-1,83.5,82,183
-1,88.875,80,191
-1,93.9375,80,191
-1,99.3125,83,191
-1,104.75,81,183
-1,110.125,80,183
-1,116.25,83,191
-1,128.125,233,191
-1,152.25,289,45
-1,177.4375,384,60
-1,185.75,144,159
-1,191.5,374,175
-1,213.8125,118,70
-1,218.875,98,191
-1,224.625,102,191
-1,230.375,96,183
-1,239,179,199
-1,249.4375,1,183
-1,274.3125,461,60
-1,293.375,243,84
-1,298.75,213,191
-1,323.25,517,40
-1,347.75,94,65
-1,353.125,109,183
1515627567519,17.625,188,45
-1,23,104,191
-1,28.4375,112,183
-1,53.25,599,35
-1,78.4375,87,60
-1,83.5,80,191
-1,88.875,80,183
-1,93.9375,78,183
-1,99.3125,80,183
-1,104.75,81,191
-1,110.125,81,183
-1,116.25,83,183
-1,127.75,213,191
-1,152.625,280,55
-1,177.8125,394,60
-1,192.9375,323,159
-1,213.4375,122,70
-1,218.5,100,191
-1,223.875,101,191
-1,229.3125,98,191
-1,237.5625,191,191
-1,242.625,90,183
-1,267.0625,524,70
-1,273.5625,448,167
-1,293,242,70
-1,298.0625,215,191
-1,322.5,520,40
-1,347,98,60
-1,352.4375,103,183
1515627567612,16.5,208,45
-1,21.5625,104,191
-1,27,106,183
-1,37.0625,564,175
-1,61.875,733,65
-1,80.25,86,84
-1,85.3125,79,191
-1,90.6875,80,183
-1,95.75,78,191
-1,101.125,81,183
-1,106.5,81,183
-1,113,81,183
-1,118.0625,88,183
-1,142.875,266,45
-1,154.4375,304,191
-1,179.625,384,45
-1,191.875,340,175
-1,213.0625,119,70
-1,218.5,97,191
-1,223.875,101,199
-1,228.9375,97,191
-1,236.875,159,191
-1,243,87,159
-1,267.4375,520,35
-1,273.1875,443,175
-1,293,248,70
-1,298.0625,212,183
-1,322.875,1,30
-1,347.375,92,65
-1,352.4375,103,183
1515627567709,16.875,190,45
-1,22.3125,106,191
-1,27.3125,110,191
-1,38.125,566,167
-1,63,725,55
-1,80.25,85,84
-1,85.3125,78,191
-1,91.0625,79,191
-1,96.0625,79,191
-1,101.5,81,183
-1,106.875,80,191
-1,113,81,191
-1,118.4375,86,183
-1,127.0625,277,159
-1,151.5,277,50
-1,177.0625,387,60
-1,184.3125,144,159
-1,191.125,373,159
-1,199.0625,380,159
-1,212,109,112
-1,217.0625,99,191
-1,222.4375,101,199
-1,227.5,101,199
-1,232.875,107,191
-1,241.1875,134,159
-1,261.3125,548,183
-1,277.5,453,98
-1,293,231,98
-1,298.0625,215,191
-1,322.5,524,35
-1,347.375,97,60
-1,352.4375,107,191
1515627567823,16.1875,186,50
-1,21.1875,108,183
-1,27.3125,106,183
-1,37.75,564,175
-1,62.625,727,35
-1,78.8125,87,98
-1,83.875,82,183
-1,88.875,79,191
-1,94.3125,80,191
-1,99.3125,80,183
-1,104.75,80,191
-1,110.125,82,183
-1,115.875,84,183
-1,127.75,220,183
-1,151.875,283,50
-1,177.4375,384,60
-1,202.3125,366,50
-1,206.625,108,191
-1,211.625,108,191
-1,217.4375,99,191
-1,222.8125,103,191
-1,227.875,101,191
-1,233.25,110,191
-1,241.5,141,159
-1,266,517,65
-1,271.0625,451,175
-1,293.375,259,70
-1,298.4375,217,191
-1,323.25,532,40
-1,347.75,100,65
-1,353.875,109,183
1515627567915,18,171,40
-1,24.0625,108,183
-1,29.125,110,191
-1,53.625,590,35
-1,75.9375,88,70
-1,81.3125,82,183
-1,86.75,80,183
-1,92.125,81,183
-1,97.1875,82,183
-1,102.1875,83,183
-1,107.625,83,183
-1,113.375,84,191
-1,118.4375,88,183
-1,127.0625,278,167
-1,151.875,284,50
-1,177.0625,390,60
-1,201.9375,359,50
-1,206.9375,105,199
-1,212,103,191
-1,217.0625,99,191
-1,222.4375,101,191
-1,227.5,102,191
-1,232.5,105,191
-1,257,109,50
-1,275.375,466,84
-1,293,240,84
-1,298.0625,214,191
-1,322.5,530,40
-1,347,95,60
-1,352.0625,103,183
1515627568011,16.875,216,40
-1,23,109,191
-1,28.0625,108,183
-1,52.875,588,35
-1,74.125,101,70
-1,79.1875,83,191
-1,84.1875,80,183
-1,90.3125,81,183
-1,95.375,83,191
-1,100.75,78,183
-1,106.1875,84,183
-1,112.3125,83,191
-1,117.3125,84,191
-1,142.1875,258,40
-1,147.1875,269,183
-1,172.75,401,60
-1,197.9375,344,40
-1,212.75,113,98
-1,217.75,97,191
-1,223.1875,98,191
-1,228.1875,96,191
-1,233.25,110,191
-1,241.5,141,167
-1,265.3125,520,60
-1,271.4375,451,175
-1,293.375,258,70
-1,298.4375,216,183
-1,322.875,514,45
-1,346.3125,93,60
-1,351.6875,109,191
1515627568126,16.1875,221,45
-1,21.1875,108,183
-1,26.625,109,191
-1,37.0625,562,183
-1,61.5,722,65
-1,67.3125,108,183
-1,72.6875,91,191
-1,77.75,84,183
-1,82.75,81,183
-1,87.8125,82,183
-1,93.1875,81,183
-1,98.25,83,191
-1,103.3125,84,183
-1,108.6875,83,183
-1,114.4375,84,191
-1,119.5,86,183
-1,131.375,266,167
-1,156.5625,314,40
-1,182.125,364,35
-1,201.5625,378,70
-1,206.625,108,183
-1,211.625,103,191
-1,216.6875,98,191
-1,221.75,103,199
-1,227.125,103,199
-1,232.5,108,191
-1,257.375,98,45
-1,275.75,458,84
-1,292.625,235,84
-1,297.6875,217,191
-1,322.1875,692,75
-1,346.625,99,55
-1,351.6875,101,191
1515627568216,10.75,404,159
-1,16.5,108,159
-1,21.9375,109,191
-1,27.3125,110,183
-1,37.75,573,175
-1,62.25,706,65
-1,68.375,102,191
-1,73.4375,87,183
-1,78.4375,82,191
-1,83.875,83,191
-1,88.875,80,191
-1,93.9375,81,191
-1,99,83,183
-1,104,82,183
-1,109.4375,84,183
-1,114.8125,83,191
-1,123.8125,157,183
-1,148.625,271,60
-1,173.875,400,60
-1,199.4375,345,35
-1,212,110,112
-1,217.0625,101,191
-1,222.0625,101,199
-1,227.125,103,191
-1,232.1875,110,191
-1,256.3125,103,55
-1,275.75,458,84
-1,293,237,84
-1,298.0625,214,191
-1,322.875,1,40
-1,347.375,93,65
-1,352.75,110,183
1515627568312,17.25,214,45
-1,23.375,108,183
-1,28.4375,108,183
-1,53.25,586,35
-1,71.625,96,84
-1,76.625,83,183
-1,81.6875,83,183
-1,86.75,83,183
-1,92.125,79,191
-1,97.5,80,191
-1,102.9375,80,191
-1,108.3125,81,183
-1,114.0625,86,191
-1,119.5,86,183
-1,129.5625,265,175
-1,154.4375,286,50
-1,179.9375,378,50
-1,192.1875,343,175
-1,213.0625,117,70
-1,218.125,99,191
-1,223.5,98,191
-1,228.5625,99,191
-1,234,118,191
-1,259.1875,94,60
-1,276.0625,460,84
-1,293.375,237,84
-1,298.4375,215,191
-1,322.875,1,35
-1,347.375,95,60
-1,352.4375,106,183
1515627568424,16.875,210,45
-1,22.625,104,183
-1,27.6875,109,191
-1,52.5,583,40
-1,68.75,96,98
-1,74.125,82,191
-1,79.1875,81,183
-1,84.1875,80,191
-1,89.625,78,183
-1,95.75,79,183
-1,100.75,80,183
-1,105.8125,83,191
-1,111.5625,84,183
-1,116.625,87,191
-1,127.0625,245,191
-1,152.25,280,55
-1,176.75,385,65
-1,182.875,135,159
-1,207.3125,366,35
-1,212.75,102,191
-1,218.125,100,191
-1,222.8125,102,199
-1,227.875,99,191
-1,232.875,106,191
-1,242.625,149,167
-1,267.0625,515,70
-1,273.1875,448,183
-1,292.625,244,70
-1,297.6875,216,183
-1,322.1875,1,50
-1,346.625,92,55
-1,351.6875,103,191
1515627568517,16.5,218,40
-1,22.625,105,183
-1,27.6875,111,183
-1,37.0625,559,167
-1,62.25,95,65
-1,68,91,191
-1,73.4375,87,183
-1,78.8125,81,191
-1,84.1875,83,191
-1,90,80,191
-1,95.375,79,191
-1,100.4375,79,183
-1,105.8125,82,183
-1,111.9375,82,183
-1,117,85,183
-1,127.4375,257,191
-1,152.25,272,55
-1,177.4375,381,55
-1,184.625,144,159
-1,190.75,371,175
-1,212.75,124,70
-1,217.75,99,191
-1,223.1875,99,191
-1,228.1875,100,191
-1,233.625,108,191
-1,242.625,161,159
-1,267.0625,512,70
-1,272.125,448,175
-1,293,250,70
-1,298.0625,215,183
-1,322.875,534,40
-1,347.375,98,60
-1,352.4375,108,183
1515627568613,17.25,181,45
-1,23,108,183
-1,28.0625,111,183
-1,52.875,98,50
-1,57.9375,102,191
-1,63.3125,91,191
-1,69.0625,92,191
-1,74.5,85,183
-1,79.875,83,183
-1,85.3125,80,191
-1,90.6875,81,191
-1,96.0625,81,191
-1,101.125,81,191
-1,106.5,81,191
-1,112.625,83,183
-1,117.6875,85,183
-1,142.5,259,45
-1,156.5625,313,183
-1,181.0625,374,35
-1,205.1875,354,45
-1,210.1875,104,199
-1,215.625,98,191
-1,221,98,191
-1,226.75,104,199
-1,231.8125,99,183
-1,256.3125,140,50
-1,276.8125,459,70
-1,292.625,232,98
-1,297.6875,216,183
-1,322.1875,547,25
-1,346.625,89,55
-1,351.6875,102,191
1515627568725,16.1875,195,45
-1,21.5625,107,183
-1,27.3125,109,191
-1,37.75,563,175
-1,53.625,108,98
-1,58.625,93,183
-1,64.0625,90,191
-1,69.8125,94,191
-1,75.1875,83,191
-1,80.625,79,183
-1,86,81,183
-1,91.4375,78,183
-1,96.8125,80,183
-1,102.1875,81,183
-1,107.625,82,183
-1,113.75,82,191
-1,118.75,85,191
-1,127.4375,279,175
-1,152.25,277,55
-1,177.4375,388,55
-1,185,145,167
-1,191.5,372,167
-1,213.0625,123,70
-1,218.125,102,191
-1,223.1875,104,191
-1,228.1875,98,191
-1,233.25,109,191
-1,240.4375,250,167
-1,255.5625,59,175
-1,275.75,458,70
-1,293,236,84
-1,298.0625,217,183
-1,323.25,1,35
-1,347.75,96,65
-1,352.75,107,183
1515627568818,17.25,197,45
-1,23,105,191
-1,28.0625,108,183
-1,51.4375,96,70
-1,56.5,95,191
-1,61.5,90,191
-1,67.625,95,191
-1,79.875,83,112
-1,84.9375,80,183
-1,90.6875,80,183
-1,95.75,80,191
-1,101.125,84,183
-1,106.5,85,183
-1,112.625,86,183
-1,117.6875,85,191
-1,127.4375,279,167
-1,151.5,287,50
-1,177.0625,384,65
-1,183.5625,140,159
-1,201.5625,373,84
-1,206.625,111,175
-1,211.625,105,191
-1,217.0625,100,191
-1,221.75,102,191
-1,226.75,104,191
-1,232.1875,108,191
-1,257.375,144,35
-1,274.625,462,84
-1,292.625,239,84
-1,297.6875,218,191
-1,322.5,1,25
-1,347,95,65
-1,352.0625,110,191
1515627568914,16.5,210,45
-1,22.625,105,183
-1,27.6875,109,191
-1,47.5,88,70
-1,52.875,102,191
-1,58.3125,92,191
-1,63.6875,93,191
-1,79.1875,84,98
-1,84.1875,82,183
-1,90,83,183
-1,95,80,183
-1,100.0625,80,183
-1,105.4375,84,191
-1,111.1875,84,183
-1,116.625,86,191
-1,141.4375,267,45
-1,146.875,267,183
-1,172.0625,398,60
-1,196.5,347,35
-1,212.75,110,98
-1,217.75,99,191
-1,223.1875,100,191
-1,228.1875,100,191
-1,233.25,108,191
-1,240.0625,250,167
-1,264.9375,557,50
-1,271.0625,458,175
-1,294.0625,260,70
-1,299.125,218,183
-1,323.625,510,50
-1,348.0625,95,70
-1,353.125,110,183
1515627569026,17.25,181,45
-1,23.375,107,183
-1,28.4375,109,183
-1,47.5,90,84
-1,52.5,97,191
-1,57.9375,89,191
-1,63.3125,91,191
-1,79.1875,82,98
-1,84.1875,79,191
-1,89.625,80,191
-1,95,82,183
-1,100.4375,81,183
-1,105.8125,83,183
-1,111.9375,82,183
-1,117,88,191
-1,141.8125,272,55
-1,146.875,268,183
-1,172.0625,397,60
-1,196.5,332,40
-1,212.375,114,98
-1,217.4375,98,191
-1,222.8125,101,191
-1,227.875,102,191
-1,233.25,108,191
-1,244.0625,180,159
-1,269.25,495,35
-1,275.375,445,191
-1,293.75,237,84
-1,298.75,216,183
-1,322.875,535,45
-1,346.625,93,65
-1,351.6875,105,183
1515627569126,15.8125,210,45
-1,21.1875,104,183
-1,27.3125,107,191
-1,39.1875,94,175
-1,44.625,97,191
-1,49.625,101,199
-1,54.6875,93,191
-1,60.0625,89,191
-1,76.625,82,98
-1,81.6875,80,183
-1,87.0625,81,191
-1,92.125,81,183
-1,97.5,82,191
-1,102.5625,82,183
-1,108,84,191
-1,114.0625,85,191
-1,138.9375,269,55
-1,164.125,333,55
-1,188.9375,332,70
-1,195.8125,378,159
-1,212.375,113,84
-1,217.4375,97,191
-1,222.8125,100,199
-1,228.1875,103,191
-1,233.625,109,191
-1,243.6875,213,167
-1,268.1875,514,40
-1,274.3125,446,183
-1,293.375,243,84
-1,298.4375,220,191
-1,322.875,515,40
-1,347.375,95,60
-1,352.75,108,191
1515627569217,16.875,197,45
-1,23,106,183
-1,28.0625,107,183
-1,44.25,93,98
-1,49.625,97,191
-1,55.0625,92,191
-1,60.4375,92,191
-1,76.625,82,98
-1,81.6875,83,183
-1,86.75,81,183
-1,92.125,82,191
-1,97.1875,80,183
-1,102.1875,85,191
-1,107.625,85,191
-1,113.375,86,183
-1,138.5625,271,50
-1,164.125,327,50
-1,188.9375,329,40
-1,213.4375,126,70
-1,218.875,101,191
-1,223.875,105,191
-1,228.9375,98,191
-1,234,111,191
-1,249.0625,138,159
-1,273.1875,463,55
