TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,358.875,452,72
1515627527725,2.875,432,48
-1,6.125,446,56
-1,9.3125,239,48
-1,12.9375,82,72
-1,16.1875,80,72
-1,19.8125,69,72
-1,23.75,77,72
-1,27,67,72
-1,30.25,71,80
-1,33.5,66,80
-1,37.0625,62,80
-1,40.3125,66,80
-1,43.9375,66,72
-1,47.1875,62,80
-1,50.75,66,80
-1,54,62,80
-1,57.625,63,72
-1,60.875,65,80
-1,64.5,68,80
-1,68.0625,69,80
-1,71.3125,104,56
-1,74.5625,104,72
-1,77.8125,107,72
-1,81.0625,477,32
-1,85.375,475,64
-1,88.625,492,64
-1,91.875,506,80
-1,95.4375,480,48
-1,98.6875,484,72
-1,102.3125,485,72
-1,105.5625,498,48
-1,109.1875,97,64
-1,112.75,106,64
-1,116,104,48
-1,119.625,1,48
-1,122.875,558,40
-1,126.4375,597,40
-1,129.6875,638,56
-1,133.6875,619,48
-1,136.875,1,48
-1,140.5,726,72
-1,143.75,736,40
-1,147.375,776,32
-1,150.625,1,24
-1,154.1875,5,24
-1,157.4375,782,56
-1,161.0625,706,48
-1,164.3125,708,48
-1,167.5625,1,64
-1,170.75,162,32
-1,174,669,32
-1,177.25,275,48
-1,180.125,1,24
-1,183.75,228,40
-1,187,403,56
-1,190.625,247,80
-1,193.8125,250,80
-1,197.0625,258,80
-1,200.6875,274,32
-1,203.9375,1,48
-1,207.1875,284,72
-1,210.75,232,56
-1,214,1,32
-1,217.625,249,56
-1,221.25,268,56
-1,224.5,508,32
-1,227.6875,286,72
-1,230.9375,267,80
-1,234.5625,506,64
-1,237.8125,457,64
-1,241.4375,412,64
-1,244.625,401,72
-1,248.25,392,80
-1,251.5,389,72
-1,255.125,376,80
-1,258.375,372,72
-1,261.5625,203,32
-1,265.5625,135,80
-1,268.8125,189,32
-1,272.375,372,80
-1,275.625,372,72
-1,279.25,357,48
-1,282.5,319,56
-1,286.125,337,56
-1,289.3125,169,88
-1,292.9375,78,80
-1,296.1875,67,72
-1,299.4375,71,80
-1,302.6875,67,80
-1,306.25,70,80
-1,309.5,63,64
-1,312.75,65,72
-1,316,62,80
-1,319.625,63,72
-1,322.875,74,64
-1,326.4375,69,64
-1,329.6875,76,72
-1,333.3125,565,72
-1,336.5625,1,24
-1,339.8125,49,48
-1,343.375,1,40
-1,346.625,1,24
-1,350.25,1,32
-1,353.8125,462,56
-1,357.0625,440,72
1515627527826,1.0625,424,48
-1,4.3125,457,40
-1,7.875,441,64
-1,11.125,215,56
-1,14.375,78,72
-1,18,78,80
-1,21.25,68,72
-1,24.8125,69,80
-1,28.0625,64,72
-1,31.6875,60,72
-1,34.9375,65,80
-1,38.5,62,72
-1,41.75,60,80
-1,45.375,66,80
-1,48.625,62,80
-1,52.25,65,72
-1,55.4375,65,72
-1,59.0625,64,72
-1,62.3125,61,72
-1,65.5625,66,72
-1,69.1875,71,80
-1,72.375,107,64
-1,76,105,64
-1,79.25,103,48
-1,83.5625,476,56
-1,86.8125,496,32
-1,90.4375,500,80
-1,94,501,72
-1,97.25,494,56
-1,100.875,489,64
-1,104.125,494,64
-1,107.6875,79,40
-1,110.9375,95,72
-1,114.1875,108,64
-1,117.4375,90,40
-1,121.0625,530,40
-1,124.3125,571,48
-1,127.875,667,48
-1,131.125,671,48
-1,135.125,639,72
-1,138.375,767,48
-1,141.5625,752,64
-1,144.8125,730,40
-1,148.0625,1,40
-1,151.6875,1630,24
-1,155.3125,1,24
-1,158.5,716,32
-1,161.75,727,32
-1,165,710,48
-1,168.625,720,32
-1,171.875,1,40
-1,175.125,1,16
-1,178.375,1,24
-1,181.5625,1,24
-1,184.8125,235,72
-1,188.4375,313,48
-1,191.6875,248,80
-1,195.3125,248,80
-1,198.5,261,80
-1,202.125,1,24
-1,205.375,290,48
-1,209,286,32
-1,212.25,295,40
-1,215.8125,217,48
-1,219.0625,243,40
-1,223.0625,550,32
-1,226.25,450,48
-1,229.875,263,72
-1,233.125,309,48
-1,236.75,411,48
-1,240,427,72
-1,243.1875,415,72
-1,246.4375,399,80
-1,250.0625,395,72
-1,253.3125,384,80
-1,256.875,378,80
-1,260.125,357,56
-1,263.75,132,72
-1,267.6875,145,80
-1,271.3125,344,64
-1,274.5625,369,80
-1,278.1875,355,56
-1,281.4375,307,64
-1,285,271,32
-1,288.625,168,80
-1,291.875,72,48
-1,295.4375,72,80
-1,298.6875,70,80
-1,302.3125,68,80
-1,305.5625,65,80
-1,308.4375,62,72
-1,312.0625,60,72
-1,315.3125,61,80
-1,318.5,58,80
-1,322.125,73,64
-1,325.375,65,56
-1,329,81,64
-1,332.5625,1,48
-1,335.8125,523,48
-1,339.0625,1,24
-1,342.6875,1,24
-1,345.9375,1,24
-1,349.5,450,32
-1,352.75,471,56
-1,356.375,441,72
1515627527928,0.6875,436,64
-1,3.9375,430,40
-1,7.5625,440,56
-1,10.75,220,64
-1,14.375,80,72
-1,17.625,76,72
-1,21.25,69,72
-1,25.1875,67,72
-1,28.4375,65,72
-1,32.0625,67,72
-1,35.3125,67,80
-1,38.875,64,72
-1,42.125,62,80
-1,45.75,65,80
-1,49,64,80
-1,52.25,67,80
-1,55.8125,62,72
-1,59.0625,61,80
-1,62.6875,66,72
-1,65.9375,65,72
-1,69.5,65,80
-1,72.75,101,56
-1,76,101,72
-1,80,104,56
-1,83.1875,469,56
-1,86.4375,507,64
-1,90.0625,491,72
-1,93.3125,498,80
-1,96.5625,1,40
-1,100.125,490,72
-1,103.375,498,72
-1,107,69,56
-1,109.875,97,72
-1,113.5,108,64
-1,116.75,106,48
-1,120,1,40
-1,123.5625,560,48
-1,126.8125,613,32
-1,130.4375,660,40
-1,134.375,622,40
-1,137.625,789,40
-1,140.875,766,64
-1,144.125,754,40
-1,147.375,761,56
-1,150.625,1,16
-1,154.1875,8141,32
-1,157.8125,765,32
-1,161.0625,713,40
-1,164.625,711,56
-1,167.875,742,32
-1,171.5,657,64
-1,174.75,1,40
-1,178.375,1,24
-1,181.5625,1,24
-1,185.1875,233,72
-1,188.4375,302,56
-1,192.0625,249,80
-1,195.3125,252,80
-1,198.1875,256,80
-1,201.75,1,24
-1,205.375,297,56
-1,208.625,286,48
-1,211.875,283,80
-1,215.125,244,40
-1,218.375,239,72
-1,222.3125,1,48
-1,225.5625,501,40
-1,228.8125,270,72
-1,232.375,280,72
-1,235.625,421,40
-1,239.25,461,56
-1,242.875,415,72
-1,246.125,399,72
-1,249.6875,388,72
-1,252.9375,382,80
-1,256.1875,385,72
-1,259.4375,371,72
-1,263.0625,149,48
-1,266.625,138,72
-1,269.875,1,56
-1,273.5,373,88
-1,276.75,351,64
-1,280.3125,332,64
-1,283.5625,266,72
-1,287.1875,178,56
-1,290.4375,147,64
-1,293.6875,74,80
-1,296.875,67,72
-1,300.5,71,88
-1,303.75,66,80
-1,307.375,65,80
-1,310.9375,60,72
-1,314.1875,61,80
-1,317.8125,60,72
-1,321.0625,64,72
-1,324.625,67,48
-1,327.875,75,56
-1,331.5,70,48
-1,334.75,533,40
-1,338.375,1,16
-1,341.5625,76,32
-1,345.1875,1,24
-1,348.4375,494,56
-1,352.0625,473,56
-1,355.3125,454,64
-1,358.5,445,80
1515627528030,2.5,443,48
-1,5.75,443,40
-1,9,422,32
-1,12.25,211,48
-1,15.8125,79,72
-1,19.0625,76,72
-1,22.6875,72,72
-1,26.25,71,72
-1,29.5,70,72
-1,33.125,72,80
-1,36.375,62,72
-1,40,65,80
-1,43.1875,63,72
-1,46.8125,65,80
-1,50.0625,64,80
-1,53.3125,65,80
-1,56.875,62,72
-1,60.125,67,72
-1,63.75,64,72
-1,67.375,67,72
-1,70.625,72,72
-1,73.8125,105,64
-1,77.8125,100,72
-1,81.0625,479,64
-1,84.625,474,64
-1,88.25,506,56
-1,91.5,501,72
-1,94.75,491,48
-1,98.375,489,64
-1,101.5625,497,72
-1,105.1875,489,64
-1,108.4375,90,56
-1,111.6875,103,72
-1,115.3125,97,64
-1,118.5,556,64
-1,122.125,574,56
-1,125.375,589,40
-1,129,1,40
-1,132.5625,621,56
-1,136.1875,1,32
-1,139.4375,766,72
-1,142.6875,725,48
-1,146.25,759,40
-1,149.5,1,40
-1,153.125,1,16
-1,156.75,780,40
-1,160,713,48
-1,163.5625,721,48
-1,166.8125,716,48
-1,170.4375,1,32
-1,173.6875,670,32
-1,176.875,1,40
-1,180.125,1,16
-1,183.75,216,40
-1,187,404,48
-1,190.625,247,80
-1,193.8125,251,80
-1,197.4375,250,72
-1,201.0625,1,24
-1,204.3125,1,40
-1,207.875,290,72
-1,211.125,1,32
-1,214.75,1,40
-1,218,1,32
-1,221.5625,306,48
-1,224.8125,494,40
-1,228.4375,274,72
-1,231.6875,267,80
-1,235.3125,438,48
-1,238.5,453,56
-1,241.75,410,72
-1,245.375,399,80
-1,248.625,390,80
-1,251.875,390,80
-1,255.125,380,80
-1,258.6875,376,72
-1,261.9375,192,40
-1,265.5625,141,80
-1,268.8125,268,32
-1,272.375,371,80
-1,275.625,373,80
-1,279.25,328,40
-1,282.5,282,64
-1,286.4375,307,56
-1,290.0625,164,80
-1,293.3125,72,80
-1,296.5625,66,72
-1,299.8125,65,80
-1,303.0625,70,80
-1,306.625,66,72
-1,309.875,57,72
-1,313.125,57,72
-1,316.75,58,80
-1,320,60,80
-1,323.5625,83,40
-1,326.8125,75,72
-1,330.4375,76,64
-1,334,552,40
-1,337.25,18,24
-1,340.875,57,48
-1,344.125,1,16
-1,347.6875,475,48
-1,350.9375,440,48
-1,354.5625,449,64
-1,357.8125,448,80
1515627528132,2.125,425,32
-1,5.375,458,32
-1,8.625,444,40
-1,12.25,221,80
-1,15.4375,78,72
-1,19.0625,79,72
-1,22.3125,69,64
-1,25.9375,65,72
-1,29.1875,65,64
-1,32.375,67,80
-1,36,61,80
-1,39.25,63,80
-1,42.875,64,80
-1,46.125,67,80
-1,49.6875,61,80
-1,52.9375,60,80
-1,56.1875,63,72
-1,59.8125,62,80
-1,63.0625,63,80
-1,66.625,64,88
-1,70.25,66,72
-1,74.1875,103,80
-1,77.4375,104,80
-1,80.6875,494,64
-1,84.3125,472,56
-1,87.5625,504,56
-1,91.125,509,64
-1,94.375,497,64
-1,97.625,473,40
-1,101.25,490,64
-1,104.5,494,64
-1,108.0625,85,40
-1,111.6875,97,72
-1,114.9375,107,56
-1,118.1875,557,32
-1,121.4375,562,48
-1,125,576,40
-1,128.25,1,56
-1,131.875,643,56
-1,135.8125,656,56
-1,139.0625,753,32
-1,142.6875,738,32
-1,145.9375,759,40
-1,149.5,1,40
-1,152.75,1,24
-1,156,783,48
-1,159.25,711,40
-1,162.5,719,48
-1,166.125,713,48
-1,169.3125,1,40
-1,172.5625,679,40
-1,176.1875,283,32
-1,179.8125,1,32
-1,183.0625,205,64
-1,186.625,336,40
-1,189.875,249,80
-1,193.5,250,80
-1,196.75,246,80
-1,200.3125,261,48
-1,203.5625,1,24
-1,206.8125,286,72
-1,210.4375,249,64
-1,213.6875,257,48
-1,217.25,233,40
-1,220.5,249,72
-1,224.125,511,40
-1,227.375,286,64
-1,230.9375,269,80
-1,234.1875,487,72
-1,237.8125,464,56
-1,241.0625,409,72
-1,244.625,408,72
-1,248.25,398,80
-1,251.5,387,80
-1,255.125,381,80
-1,258.375,377,72
-1,261.9375,1,16
-1,265.9375,139,72
-1,269.1875,236,64
-1,272.375,369,80
-1,275.625,374,72
-1,278.875,345,48
-1,282.5,300,64
-1,285.75,314,56
-1,289.3125,163,80
-1,292.5625,72,72
-1,295.8125,72,72
-1,299.0625,72,80
-1,302.3125,65,80
-1,305.9375,62,80
-1,309.1875,62,64
-1,312.375,62,72
-1,316,63,80
-1,319.25,64,80
-1,322.5,73,56
-1,326.125,71,64
-1,329.3125,75,72
-1,332.9375,549,48
-1,336.1875,1,32
-1,339.4375,1,24
-1,343.0625,1,24
-1,346.25,1,32
-1,349.875,474,56
-1,353.125,465,56
-1,356.75,442,72
1515627528233,0.6875,423,40
-1,3.9375,425,64
-1,7.5625,444,56
-1,10.75,231,80
-1,14,85,72
-1,17.25,76,72
-1,20.5,69,72
-1,24.5,61,72
-1,27.6875,66,64
-1,30.9375,64,72
-1,34.1875,67,80
-1,37.8125,63,72
-1,41.0625,58,80
-1,44.625,63,80
-1,47.875,65,80
-1,51.5,61,80
-1,54.75,62,80
-1,58.375,62,80
-1,61.5625,63,72
-1,65.1875,70,72
-1,68.8125,66,72
-1,72.75,69,72
-1,76,94,72
-1,79.625,96,56
-1,82.875,482,64
-1,86.4375,501,40
-1,90.0625,506,72
-1,93.3125,499,72
-1,96.5625,1,40
-1,99.8125,487,64
-1,103.375,490,64
-1,106.625,1,72
-1,109.875,97,64
-1,113.5,103,72
-1,116.75,101,56
-1,120.3125,550,48
-1,123.5625,544,40
-1,126.8125,637,32
-1,130.4375,1,24
-1,134.375,660,32
-1,137.625,790,56
-1,140.875,754,64
-1,144.125,726,48
-1,147.6875,776,48
-1,150.9375,1,16
-1,154.5625,1,24
-1,157.8125,747,32
-1,161.0625,710,32
-1,164.625,721,48
-1,167.875,734,40
-1,171.5,672,64
-1,174.75,1,24
-1,178.375,1,24
-1,181.5625,1,24
-1,185.1875,231,72
-1,188.4375,289,56
-1,191.6875,246,88
-1,195.3125,251,88
-1,198.5,257,72
-1,202.125,1,24
-1,205.375,293,48
-1,208.625,286,56
-1,211.875,276,64
-1,215.4375,1,48
-1,218.6875,221,72
-1,222.3125,1,64
-1,225.9375,485,32
-1,229.1875,267,88
-1,232.75,292,56
-1,236.375,416,40
-1,239.625,432,64
-1,242.875,416,80
-1,246.4375,392,72
-1,249.6875,390,72
-1,252.9375,386,80
-1,256.5625,383,80
-1,259.8125,367,72
-1,263.375,137,72
-1,267,136,72
-1,270.25,276,56
-1,273.5,374,80
-1,277.0625,361,56
-1,280.3125,318,64
-1,283.9375,267,64
-1,287.875,169,64
-1,291.125,138,56
-1,294.375,73,88
-1,298,67,80
-1,301.25,62,80
-1,304.5,69,80
-1,307.6875,65,72
-1,311.3125,63,72
-1,314.5625,59,72
-1,317.8125,56,72
-1,321.0625,67,72
-1,324.3125,62,56
-1,327.875,71,64
-1,331.5,73,40
-1,334.75,541,40
-1,338,1,8
-1,341.25,54,40
-1,344.8125,1,32
-1,348.0625,474,56
-1,351.6875,469,72
-1,354.9375,445,72
-1,358.1875,447,80
1515627528334,2.125,427,40
-1,5.75,441,32
-1,9,447,40
-1,12.5625,219,88
-1,15.8125,79,80
-1,19.4375,78,72
-1,22.6875,68,72
-1,26.25,70,72
-1,29.875,66,64
-1,33.125,65,72
-1,36.375,66,80
-1,40,63,80
-1,43.1875,60,80
-1,46.8125,65,80
-1,50.0625,63,80
-1,53.3125,64,80
-1,56.875,67,72
-1,60.125,64,80
-1,63.75,62,72
-1,67,64,80
-1,70.9375,72,80
-1,74.5625,97,64
-1,77.8125,105,72
-1,81.0625,487,40
-1,84.625,478,72
-1,88.25,493,64
-1,91.875,502,72
-1,95.125,493,56
-1,98.6875,476,72
-1,101.9375,486,72
-1,105.5625,498,56
-1,108.8125,96,56
-1,112.0625,102,72
-1,115.3125,95,64
-1,118.5,546,40
-1,121.75,566,40
-1,125.375,566,40
-1,128.625,645,40
-1,132.5625,647,56
-1,136.1875,1,24
-1,139.4375,760,64
-1,143.0625,715,40
-1,146.25,753,32
-1,149.875,1,40
-1,153.125,1,24
-1,156.75,763,32
-1,160,712,48
-1,163.1875,726,40
-1,166.8125,730,40
-1,170.0625,177,64
-1,173.3125,666,40
-1,176.875,1,48
-1,180.5,1,16
-1,183.75,219,64
-1,187.375,375,48
-1,190.625,246,88
-1,193.8125,247,80
-1,197.0625,256,80
-1,200.3125,258,40
-1,203.5625,1,16
-1,207.1875,275,72
-1,210.4375,214,40
-1,214,246,56
-1,217.25,1,48
-1,221.25,261,56
-1,224.5,522,32
-1,228.0625,290,72
-1,231.3125,266,80
-1,234.9375,458,40
-1,238.1875,456,56
-1,241.75,414,72
-1,245,403,72
-1,248.625,395,80
-1,251.875,383,72
-1,255.125,382,72
-1,258.6875,375,80
-1,261.9375,1,24
-1,265.5625,138,80
-1,268.8125,185,32
-1,272.375,370,80
-1,275.625,374,80
-1,279.25,336,40
-1,282.5,294,56
-1,286.125,302,56
-1,289.6875,161,80
-1,292.9375,70,80
-1,296.5625,68,72
-1,299.8125,66,80
-1,303.375,65,80
-1,306.625,68,80
-1,309.875,66,72
-1,313.125,57,80
-1,316.375,63,80
-1,320,60,72
-1,323.1875,60,48
-1,326.8125,74,72
-1,330.4375,73,56
-1,334,568,40
-1,337.25,1,16
-1,340.875,56,64
-1,344.125,1,40
-1,347.375,485,40
-1,350.9375,1,48
-1,354.5625,458,64
-1,357.8125,441,80
1515627528437,1.4375,434,48
-1,5,453,40
-1,8.625,445,40
-1,11.875,219,80
-1,15.4375,80,56
-1,18.6875,76,72
-1,22.6875,67,72
-1,25.9375,70,72
-1,29.5,68,72
-1,32.75,65,72
-1,36.375,64,80
-1,39.625,66,80
-1,42.875,66,80
-1,46.4375,62,80
-1,49.6875,63,80
-1,53.3125,69,80
-1,56.5625,64,72
-1,60.125,68,80
-1,63.375,61,80
-1,67.6875,72,80
-1,70.9375,69,72
-1,74.5625,99,72
-1,77.8125,94,72
-1,81.0625,485,40
-1,84.625,470,64
-1,87.875,490,56
-1,91.5,502,64
-1,94.75,499,64
-1,98,482,72
-1,101.25,490,72
-1,104.8125,490,64
-1,108.0625,95,56
-1,111.3125,99,72
-1,114.5625,107,64
-1,118.1875,558,32
-1,121.4375,555,48
-1,125,584,48
-1,128.25,1,40
-1,132.25,1,48
-1,135.4375,1,40
-1,139.0625,794,32
-1,142.3125,746,72
-1,145.9375,766,40
-1,149.1875,1,16
-1,152.75,1,24
-1,156.375,772,64
-1,159.625,714,40
-1,162.875,728,48
-1,166.125,734,64
-1,169.3125,1,24
-1,172.5625,678,48
-1,175.8125,1,16
-1,179.0625,1,32
-1,182.6875,1,32
-1,185.9375,254,72
-1,189.5,260,72
-1,192.75,249,80
-1,196.375,257,80
-1,199.625,256,72
-1,202.875,324,48
-1,206.4375,279,72
-1,209.6875,274,64
-1,212.9375,267,40
-1,216.5625,229,48
-1,219.8125,253,64
-1,223.375,538,40
-1,226.625,328,40
-1,229.875,265,80
-1,233.5,1,40
-1,236.75,449,40
-1,240.3125,424,80
-1,243.9375,414,72
-1,247.1875,398,72
-1,250.4375,392,80
-1,253.6875,384,72
-1,257.25,373,80
-1,260.5,370,48
-1,264.125,140,72
-1,267.375,146,72
-1,270.9375,338,56
-1,274.1875,371,80
-1,277.8125,360,56
-1,281.0625,327,64
-1,284.625,265,32
-1,288.625,165,80
-1,291.875,90,64
-1,295.4375,68,80
-1,298.6875,67,80
-1,301.9375,69,80
-1,305.1875,62,80
-1,308.4375,58,64
-1,312.0625,62,72
-1,315.3125,57,72
-1,318.875,64,80
-1,322.125,69,64
-1,325.75,58,48
-1,329,82,64
-1,332.5625,1,32
-1,335.8125,514,48
-1,339.0625,1,32
-1,342.6875,1,24
-1,345.9375,1,24
-1,349.5,1,48
-1,352.75,472,48
-1,356,449,72
-1,359.625,445,64
1515627528541,3.5625,424,40
-1,6.8125,428,56
-1,10.4375,229,64
-1,13.6875,217,80
-1,17.25,83,72
-1,20.5,76,72
-1,24.125,75,72
-1,27.375,71,72
-1,30.625,68,72
-1,34.1875,65,72
-1,37.4375,63,80
-1,41.0625,65,80
-1,44.3125,66,80
-1,47.875,64,80
-1,51.125,65,80
-1,54.375,65,72
-1,58,61,80
-1,61.25,67,80
-1,65.1875,67,80
-1,68.4375,71,72
-1,72.0625,74,80
-1,75.3125,107,72
-1,78.875,100,64
-1,82.125,469,56
-1,85.75,478,40
-1,89.3125,493,72
-1,92.9375,499,64
-1,96.1875,1,64
-1,99.4375,482,72
-1,103.0625,480,64
-1,106.25,1,40
-1,109.5,102,64
-1,112.75,93,64
-1,116,112,56
-1,119.25,1,40
-1,122.875,570,48
-1,126.125,579,32
-1,129.3125,647,48
-1,133.3125,646,56
-1,136.5625,1,32
-1,140.125,760,72
-1,143.375,696,40
-1,147,764,72
-1,150.25,1,24
-1,153.8125,793,24
-1,157.0625,755,72
-1,160.3125,709,40
-1,163.9375,715,48
-1,167.1875,737,48
-1,170.75,151,32
-1,174,658,32
-1,177.25,1,48
-1,180.5,1,16
-1,183.75,229,56
-1,187.375,397,48
-1,190.625,247,80
-1,194.1875,253,80
-1,197.4375,254,72
-1,201.0625,1,40
-1,204.3125,353,56
-1,207.875,288,64
-1,211.125,241,56
-1,214.75,219,48
-1,218,249,48
-1,221.9375,1,48
-1,225.1875,497,40
-1,228.8125,271,72
-1,232.0625,271,72
-1,235.625,428,32
-1,238.875,444,56
-1,242.5,406,72
-1,246.125,399,80
-1,249.3125,391,88
-1,252.9375,386,72
-1,256.1875,379,80
-1,259.8125,376,64
-1,263.0625,130,56
-1,266.625,138,72
-1,270.25,249,64
-1,273.5,372,80
-1,277.0625,360,64
-1,280.3125,327,64
-1,283.9375,1,32
-1,287.1875,172,56
-1,290.75,151,64
-1,294,78,80
-1,297.625,71,80
-1,300.875,74,80
-1,304.5,66,80
-1,307.6875,62,72
-1,310.9375,60,80
-1,314.1875,62,80
-1,317.8125,55,80
-1,321.0625,60,72
-1,324.625,54,48
-1,327.875,66,64
-1,331.5,56,40
-1,335.125,550,40
-1,338.375,1,16
-1,341.5625,1,48
-1,345.1875,1,16
-1,348.4375,469,40
-1,352.0625,488,32
-1,355.3125,454,72
-1,358.875,443,80
1515627528631,2.875,440,48
-1,6.125,436,40
-1,9.6875,248,40
-1,12.9375,215,80
-1,16.5625,74,64
-1,19.8125,76,72
-1,23.375,68,72
-1,26.625,71,80
-1,30.25,68,72
-1,33.5,67,80
-1,37.0625,64,72
-1,40.3125,65,80
-1,43.9375,61,80
-1,47.1875,62,80
-1,50.75,69,80
-1,54,67,80
-1,57.25,63,72
-1,61.5625,70,80
-1,64.8125,67,80
-1,68.0625,70,80
-1,71.6875,69,72
-1,74.9375,107,72
-1,78.5,101,72
-1,81.75,480,40
-1,85.375,481,56
-1,89,496,56
-1,92.25,504,80
-1,95.4375,467,48
-1,98.6875,486,72
-1,101.9375,487,80
-1,105.1875,491,56
-1,108.4375,104,56
-1,111.6875,101,80
-1,115.3125,91,56
-1,118.5,542,40
-1,121.75,557,48
-1,125.375,574,48
-1,129,1,40
-1,132.5625,1,48
-1,136.1875,1,40
-1,139.4375,747,72
-1,143.0625,727,32
-1,146.25,753,72
-1,149.5,1,32
-1,153.125,5893,16
-1,156.75,777,40
-1,160,700,40
-1,163.1875,720,48
-1,166.8125,718,48
-1,170.0625,164,40
-1,173.6875,656,32
-1,176.875,265,40
-1,180.5,1,16
-1,183.75,227,56
-1,187,385,48
-1,190.25,246,80
-1,193.8125,249,80
-1,197.0625,246,80
-1,200.6875,258,32
-1,204.3125,1,32
-1,207.5625,282,72
-1,210.75,255,48
-1,214,1,40
-1,217.625,241,48
-1,221.25,253,64
-1,224.5,496,40
-1,227.6875,278,64
-1,231.3125,267,80
-1,234.5625,474,40
-1,238.1875,457,40
-1,241.4375,413,64
-1,245,406,64
-1,248.25,398,80
-1,251.5,388,72
-1,254.75,381,72
-1,258.375,376,72
-1,261.5625,1,16
-1,264.8125,134,72
-1,268.4375,180,48
-1,271.6875,370,72
-1,274.9375,368,80
-1,278.1875,352,56
-1,281.75,313,32
-1,285,301,64
-1,288.625,167,80
-1,292.25,78,64
-1,295.4375,73,80
-1,298.6875,71,80
-1,302.3125,66,80
-1,305.5625,66,80
-1,309.1875,73,64
-1,312.75,62,72
-1,316,65,72
-1,319.25,62,72
-1,322.875,71,64
-1,326.125,70,56
-1,329.6875,74,72
-1,333.3125,559,64
-1,336.5625,1,40
-1,339.8125,1,40
-1,343.0625,5,24
-1,346.625,1,32
-1,349.875,1,48
-1,353.125,459,56
-1,356.75,444,72
1515627528733,0.6875,436,48
-1,4.3125,468,56
-1,7.875,437,56
-1,11.125,225,80
-1,14.375,209,72
-1,18,76,80
-1,21.25,77,72
-1,24.8125,66,80
-1,28.0625,67,80
-1,31.6875,66,72
-1,35.3125,65,72
-1,38.5,63,80
-1,41.75,64,80
-1,45,69,80
-1,48.625,65,72
-1,51.875,68,80
-1,55.4375,66,72
-1,59.4375,62,80
-1,63.0625,67,80
-1,66.25,76,72
-1,69.875,72,72
-1,73.125,81,64
-1,76.375,108,72
-1,79.625,90,48
-1,82.875,470,72
-1,86.125,505,40
-1,89.6875,502,72
-1,93.3125,507,72
-1,96.5625,1,56
-1,99.8125,489,64
-1,103.0625,489,72
-1,106.25,498,40
-1,109.875,96,64
-1,113.5,97,64
-1,116.75,1,40
-1,120.3125,1,32
-1,123.5625,575,40
-1,127.1875,608,32
-1,130.4375,1,48
-1,134,1,48
-1,137.625,785,32
-1,140.875,755,72
-1,144.125,759,48
-1,147.6875,753,32
-1,150.9375,1,32
