TIMESTAMP,AZIMUTH,DISTANCE,SIGNAL_STRENGTH
-1,353.875,60,183
-1,358.875,62,183
1515627581814,3.9375,61,191
-1,9,63,183
-1,14,64,183
-1,20.125,63,183
-1,25.875,64,183
-1,31.3125,72,183
-1,39.5625,587,167
-1,63.6875,749,40
-1,88.875,709,65
-1,95.75,255,175
-1,115.1875,252,84
-1,123.0625,258,183
-1,146.875,264,55
-1,164.125,391,84
-1,170.25,360,175
-1,182.5,170,175
-1,198.6875,349,98
-1,208.4375,225,167
-1,226.4375,78,84
-1,231.4375,65,191
-1,236.875,65,183
-1,242.25,63,191
-1,247.625,56,183
-1,252.6875,64,183
-1,258.4375,66,183
-1,272.875,48,159
-1,295.875,246,70
-1,301.3125,228,191
-1,325.75,557,50
-1,344.125,62,84
-1,349.1875,63,183
-1,354.5625,63,191
1515627581921,0.3125,61,183
-1,5.75,61,183
-1,11.125,60,183
-1,16.5,65,191
-1,22.625,65,183
-1,27.6875,67,183
-1,36.6875,606,183
-1,62.25,732,35
-1,87.4375,741,65
-1,105.8125,257,84
-1,115.5,263,183
-1,123.0625,259,183
-1,148.3125,272,55
-1,165.5625,383,98
-1,171.3125,363,159
-1,182.5,147,183
-1,199.75,353,84
-1,208.0625,213,175
-1,226.0625,75,84
-1,231.0625,63,191
-1,236.125,63,183
-1,241.5,65,183
-1,246.5625,59,183
-1,252,61,183
-1,258.4375,59,175
-1,273.5625,1,159
-1,296.25,246,70
-1,301.3125,229,191
-1,325.75,555,65
-1,343.4375,63,84
-1,348.4375,64,183
-1,353.5,63,183
-1,358.5,63,191
1515627582015,3.9375,62,191
-1,9.3125,63,191
-1,14.375,61,191
-1,19.75,66,183
-1,26.25,67,183
-1,31.3125,71,183
-1,43.5,593,159
-1,68,779,45
-1,93.1875,1,55
-1,101.875,298,159
-1,106.875,238,191
-1,132.4375,258,65
-1,157.625,338,65
-1,171.6875,365,98
-1,196.5,313,40
-1,202.625,371,183
-1,208.4375,163,175
-1,226.4375,75,84
-1,231.4375,64,191
-1,236.5,63,191
-1,241.5,66,191
-1,246.9375,62,183
-1,252.3125,63,183
-1,258.0625,61,175
-1,265.3125,62,159
-1,290.125,388,20
-1,295.1875,227,191
-1,300.1875,228,183
-1,324.6875,543,35
-1,343.4375,65,84
-1,348.8125,66,183
-1,354.1875,61,191
-1,359.25,60,183
1515627582112,4.625,60,183
-1,9.6875,62,191
-1,14.75,63,183
-1,20.125,62,183
-1,25.5,68,191
-1,30.9375,75,183
-1,43.5,594,167
-1,68.75,764,40
-1,93.5625,1,55
-1,108.6875,259,98
-1,133.5,255,55
-1,158.75,340,65
-1,164.875,370,175
-1,170.625,367,159
-1,182.5,171,183
-1,199.0625,350,98
-1,208.75,225,159
-1,226.75,75,84
-1,231.8125,65,191
-1,237.1875,62,183
-1,242.625,61,191
-1,247.625,60,183
-1,252.6875,60,183
-1,259.1875,48,167
-1,275,1,159
-1,297,243,70
-1,302,231,191
-1,326.875,560,60
-1,343.4375,63,84
-1,348.4375,60,183
-1,353.5,63,183
-1,358.5,63,183
1515627582223,4.3125,60,191
-1,9.6875,61,191
-1,14.75,63,183
-1,20.125,65,175
-1,25.875,70,191
-1,32,72,175
-1,45.6875,609,159
-1,70.1875,771,45
-1,95,1,65
-1,102.9375,274,167
-1,108,242,191
-1,133.1875,257,60
-1,158.375,341,65
-1,164.5,370,159
-1,170.625,369,159
-1,182.5,165,175
-1,199.75,349,84
-1,208.4375,209,159
-1,226.0625,79,84
-1,231.0625,68,191
-1,236.125,65,191
-1,241.1875,64,191
-1,246.5625,61,183
-1,252,62,183
-1,258.4375,56,183
-1,264.5625,60,167
-1,289.0625,403,15
-1,294.4375,224,191
-1,299.5,229,191
-1,324.3125,1,55
-1,343.4375,62,70
-1,348.8125,61,183
-1,353.875,62,183
-1,359.25,66,183
1515627582318,5,62,183
-1,10.0625,61,191
-1,15.0625,66,183
-1,20.125,67,183
-1,25.875,64,183
-1,32,73,183
-1,43.5,594,159
-1,68.75,775,40
-1,93.5625,209,50
-1,109.4375,258,98
-1,135,249,55
-1,158.375,337,70
-1,164.5,366,159
-1,170.625,363,167
-1,181.75,188,175
-1,192.9375,333,175
-1,199.4375,367,167
-1,208.0625,214,159
-1,225.6875,77,84
-1,230.75,62,183
-1,235.75,61,183
-1,241.1875,65,191
-1,246.5625,61,191
-1,252,65,191
-1,258.4375,61,175
-1,273.1875,1,159
-1,295.5,244,70
-1,300.5625,228,191
-1,325.0625,564,50
-1,343.4375,62,84
-1,348.4375,62,183
-1,353.875,59,191
-1,359.25,64,183
1515627582413,4.625,60,183
-1,10.0625,61,183
-1,15.4375,64,183
-1,20.875,67,183
-1,26.625,66,183
-1,35.25,66,183
-1,60.0625,731,40
-1,85.3125,734,60
-1,105.0625,258,84
-1,115.1875,257,183
-1,122.75,257,175
-1,147.9375,274,55
-1,165.1875,383,98
-1,171.3125,363,167
-1,181.75,142,175
-1,200.125,351,84
-1,223.5,122,70
-1,228.5625,64,183
-1,234,63,191
-1,239.375,63,183
-1,244.75,59,191
-1,250.1875,60,191
-1,256.625,62,175
-1,262.75,60,167
-1,286.5,441,25
-1,291.1875,228,191
-1,296.25,229,191
-1,301.3125,230,191
-1,326.125,573,50
-1,343.75,62,84
-1,348.8125,64,191
-1,354.1875,63,183
-1,359.25,63,183
1515627582525,4.625,64,183
-1,10.0625,62,191
-1,15.0625,62,183
-1,20.5,64,183
-1,26.625,66,191
-1,32.75,69,175
-1,46.0625,612,175
-1,71.25,765,50
-1,96.0625,239,40
-1,114.0625,246,84
-1,122,251,175
-1,147.1875,260,60
-1,164.125,385,98
-1,170.25,369,167
-1,182.5,193,183
-1,199.0625,352,84
-1,223.5,119,70
-1,228.5625,65,191
-1,233.625,65,191
-1,238.625,62,191
-1,244.0625,65,183
-1,249.4375,59,191
-1,254.875,59,183
-1,261.3125,51,159
-1,285.8125,451,30
-1,290.875,225,191
-1,295.875,222,191
-1,301.3125,231,191
-1,326.125,556,50
-1,343.4375,59,84
-1,348.4375,61,183
-1,353.5,61,191
-1,358.875,63,183
1515627582619,3.5625,61,183
-1,8.625,60,183
-1,13.625,62,183
-1,18.6875,65,183
-1,24.4375,63,183
-1,29.5,72,183
-1,54,654,40
-1,78.8125,767,35
-1,104.375,259,65
-1,109.4375,246,183
-1,135,256,55
-1,158.375,336,70
-1,164.5,377,167
-1,170.625,359,159
-1,182.5,175,183
-1,199.0625,349,98
-1,208.0625,215,159
-1,227.125,73,84
-1,232.1875,61,183
-1,237.1875,61,191
-1,242.25,65,183
-1,247.3125,60,191
-1,253.0625,56,183
-1,259.5,56,167
-1,274.625,33,183
-1,295.5,243,70
-1,300.5625,226,191
-1,325.0625,1,50
-1,343.4375,62,84
-1,348.4375,59,183
-1,353.875,63,183
-1,359.25,60,191
1515627582730,5,57,183
-1,10.4375,65,183
-1,15.8125,63,183
-1,21.1875,62,191
-1,27.3125,66,191
-1,37.4375,594,183
-1,62.25,740,40
-1,87.8125,746,55
-1,105.4375,256,84
-1,115.5,270,183
-1,126,257,159
-1,150.8125,288,50
-1,158.375,392,159
-1,164.125,371,167
-1,170.25,365,159
-1,182.125,180,175
-1,200.125,351,84
-1,208.75,210,167
-1,225.6875,77,84
-1,230.75,64,183
-1,235.75,61,183
-1,241.875,63,183
-1,246.9375,58,183
-1,252.3125,63,191
-1,258.8125,60,175
-1,272.5,1,159
-1,295.5,243,70
-1,300.5625,230,191
-1,324.3125,566,50
-1,343.75,61,84
-1,348.8125,58,191
-1,354.1875,60,183
-1,359.625,61,183
1515627582825,5,58,183
-1,10.4375,63,183
-1,15.8125,60,183
-1,21.1875,70,183
-1,27,65,183
-1,37.0625,602,175
-1,61.875,735,30
-1,86.375,742,55
-1,104.375,258,84
-1,109.4375,247,191
-1,135.3125,248,55
-1,158.75,335,70
-1,165.1875,369,167
-1,171.6875,358,167
-1,182.125,160,175
-1,199.75,353,84
-1,208.0625,206,159
-1,225.6875,74,84
-1,230.75,65,183
-1,235.75,62,191
-1,241.1875,63,191
-1,246.5625,57,183
-1,252,62,183
-1,258.4375,57,183
-1,273.1875,39,167
-1,296.25,249,70
-1,301.3125,231,191
-1,326.125,563,70
-1,343.4375,63,84
-1,348.4375,65,183
-1,353.875,65,183
-1,359.25,65,183
1515627582920,5,59,183
-1,10.4375,63,191
-1,15.8125,63,191
-1,21.1875,67,183
-1,27,66,183
-1,36.3125,612,183
-1,61.5,737,35
-1,86.75,718,65
-1,104.75,262,84
-1,111.9375,252,183
-1,137.125,258,50
-1,142.1875,251,183
-1,161.9375,385,70
-1,167.75,367,175
-1,173.875,353,175
-1,199.0625,327,40
-1,207.6875,220,167
-1,226.75,77,84
-1,231.8125,63,191
-1,237.1875,63,183
-1,242.625,66,191
-1,247.625,59,183
-1,252.6875,60,183
-1,258.8125,60,167
-1,273.9375,42,159
-1,295.875,249,70
-1,300.9375,231,191
-1,325.0625,563,65
-1,343.75,63,84
-1,348.8125,60,183
-1,353.875,62,183
-1,358.875,61,183
1515627583031,3.9375,61,191
-1,10.0625,65,191
-1,15.0625,66,183
-1,20.5,65,183
-1,26.625,68,191
-1,31.625,67,183
-1,39.5625,590,175
-1,64.4375,750,40
-1,89.625,717,60
-1,99.3125,304,183
-1,104.375,235,191
-1,114.0625,260,183
-1,120.1875,265,183
-1,145.0625,251,60
-1,163.4375,384,84
-1,169.875,362,167
-1,181.75,225,183
-1,200.125,353,84
-1,208.75,202,175
-1,226.0625,81,98
-1,231.0625,63,183
-1,236.5,65,191
-1,241.875,67,191
-1,247.3125,61,183
-1,253.4375,61,191
-1,259.1875,61,175
-1,275,40,167
-1,295.875,245,70
-1,300.9375,230,191
-1,325.75,558,50
-1,343.4375,67,84
-1,348.4375,66,183
-1,353.5,64,191
-1,358.5,66,191
1515627583125,4.3125,64,183
-1,9.3125,63,191
-1,14.75,64,191
-1,20.125,68,183
-1,25.875,64,183
-1,30.9375,75,183
-1,38.875,593,167
-1,63.6875,744,40
-1,89.25,731,55
-1,96.0625,262,175
-1,102.1875,243,159
-1,107.25,242,183
-1,133.1875,255,55
-1,158.375,345,60
-1,163.75,377,167
-1,170.25,366,167
-1,182.125,182,175
-1,192.5625,336,167
-1,198.3125,361,175
-1,208.4375,241,167
-1,226.0625,78,84
-1,231.0625,65,183
-1,236.5,64,191
-1,241.5,66,183
-1,246.9375,62,191
-1,252.3125,64,183
-1,258.8125,62,183
-1,272.5,34,167
-1,296.625,249,70
-1,300.9375,233,191
-1,325.4375,545,65
-1,343.4375,61,84
-1,348.8125,63,183
-1,354.1875,65,183
-1,359.625,61,183
1515627583221,5.375,63,183
-1,10.75,63,183
-1,16.1875,66,183
-1,21.1875,68,183
-1,27,71,175
-1,37.0625,602,183
-1,60.8125,734,35
-1,86.375,744,65
-1,104.375,258,84
-1,112.3125,256,183
-1,137.125,266,45
-1,142.1875,252,183
-1,162.6875,383,70
-1,168.4375,366,183
-1,174.5625,354,175
-1,199.75,321,45
-1,223.1875,121,70
-1,228.5625,69,183
-1,234,69,191
-1,239.375,63,183
-1,245.125,63,191
-1,250.1875,61,191
-1,256.625,63,175
-1,262.75,60,175
-1,286.875,447,30
-1,291.9375,229,191
-1,297.3125,229,191
-1,302.375,231,191
-1,327.1875,563,65
-1,343.4375,61,98
-1,348.4375,70,191
-1,353.875,62,191
-1,359.25,62,183
1515627583332,4.625,63,183
-1,10.0625,63,183
-1,15.4375,64,183
-1,20.875,69,183
-1,27,66,191
-1,35.25,65,183
-1,60.0625,717,35
-1,85.3125,748,55
-1,104.375,261,84
-1,109.4375,251,191
-1,135,254,50
-1,158,343,70
-1,172.75,363,98
-1,197.9375,313,40
-1,208.75,248,175
-1,226.4375,81,84
-1,231.4375,63,183
-1,236.5,66,191
-1,241.875,69,183
-1,246.9375,60,183
-1,252.3125,66,183
-1,258.8125,64,175
-1,272.5,32,159
-1,296.25,245,70
-1,301.3125,232,191
-1,325.75,553,55
-1,344.125,66,84
-1,349.1875,61,183
-1,354.5625,64,183
-1,360,62,183
1515627583430,5.375,64,191
-1,10.75,64,183
-1,16.1875,63,183
-1,21.5625,60,175
-1,27.3125,70,183
-1,36,603,183
-1,60.8125,734,65
-1,86.375,741,60
-1,104,263,84
-1,110.5,259,191
-1,136.0625,268,50
-1,160.1875,341,70
-1,166.3125,367,175
-1,172.4375,359,167
-1,197.25,317,45
-1,204.4375,375,167
-1,215.9375,212,191
-1,221,84,191
-1,226.4375,69,183
-1,231.8125,64,183
-1,236.875,62,191
-1,241.875,65,183
-1,247.3125,61,183
-1,252.3125,60,183
-1,258.8125,62,175
-1,272.875,1,167
-1,296.625,247,70
-1,301.625,231,191
-1,326.125,570,65
-1,343.4375,64,84
-1,348.4375,61,183
-1,353.5,59,183
-1,358.875,62,183
1515627583520,4.3125,63,183
-1,9.6875,61,191
-1,15.0625,63,183
-1,20.125,66,183
-1,25.875,66,183
-1,31.3125,69,183
-1,38.5,589,167
-1,63.3125,732,35
-1,88.875,727,65
-1,95,251,183
-1,109.0625,251,98
-1,135,251,50
-1,159.0625,341,70
-1,165.1875,373,183
-1,171.3125,362,167
-1,181.75,154,167
-1,200.5,351,84
-1,208.4375,193,159
-1,226.0625,76,84
-1,231.0625,66,183
-1,236.125,61,191
-1,241.1875,66,191
-1,246.5625,62,183
-1,252,58,191
-1,258.4375,58,175
-1,264.1875,57,175
-1,289.0625,1,15
-1,294.0625,225,191
-1,299.5,227,191
-1,323.625,563,35
-1,343.75,61,70
-1,348.8125,60,183
-1,353.875,60,183
-1,358.875,62,183
1515627583633,4.625,61,183
-1,10.0625,64,191
-1,15.4375,65,183
-1,20.875,63,183
-1,27,67,183
-1,37.4375,609,175
-1,62.25,754,35
-1,87.4375,731,50
-1,104,258,84
-1,110.125,252,175
-1,135.6875,254,55
-1,159.8125,340,70
-1,165.9375,367,167
-1,172.0625,360,167
-1,197.25,314,45
-1,203,372,167
-1,208.4375,164,191
-1,226.4375,79,84
-1,231.4375,64,183
-1,236.875,63,183
-1,242.25,63,191
-1,247.3125,63,183
-1,252.3125,61,183
-1,258.4375,57,175
-1,264.5625,58,175
-1,289.0625,1,20
-1,294.0625,225,191
-1,299.125,228,191
-1,324,1,35
-1,344.125,64,70
-1,349.1875,60,183
-1,354.5625,60,191
-1,360,63,191
1515627583728,5.75,62,191
-1,10.75,64,183
-1,16.1875,62,183
-1,21.5625,65,183
-1,27.3125,67,183
-1,37.75,599,175
-1,62.625,738,65
-1,87.8125,738,65
-1,95,238,159
-1,110.125,253,98
-1,134.625,260,50
-1,159.0625,342,70
-1,165.1875,374,175
-1,170.9375,368,167
-1,181.75,157,175
-1,199.4375,353,84
-1,223.5,118,70
-1,228.5625,65,191
-1,234,66,191
-1,239.375,63,183
-1,244.75,61,191
-1,250.1875,61,191
-1,256.625,60,175
-1,262.4375,57,159
-1,286.875,446,25
-1,291.5625,228,191
-1,296.625,224,191
-1,301.625,230,191
-1,326.125,562,60
-1,343.4375,59,84
-1,348.8125,65,183
-1,354.1875,58,183
-1,359.25,60,183
1515627583824,5,63,191
-1,10.0625,64,191
-1,15.0625,63,191
-1,21.1875,65,183
-1,26.625,68,175
-1,31.625,71,183
-1,56.875,690,70
-1,82.0625,755,60
-1,104.375,267,70
-1,111.5625,247,183
-1,136.75,255,50
-1,142.5,252,175
-1,161.625,385,84
-1,167.75,368,175
-1,172.75,353,175
-1,197.625,314,45
-1,203.375,376,167
-1,208.75,164,191
-1,226.0625,80,84
-1,231.0625,62,191
-1,236.5,66,191
-1,241.875,64,183
-1,247.3125,64,183
-1,252.6875,59,183
-1,258.8125,60,175
-1,274.625,47,159
-1,295.5,248,70
-1,300.5625,229,191
-1,325.0625,559,60
-1,344.125,62,84
-1,350.25,60,183
-1,355.3125,62,183
1515627583936,0.3125,59,191
-1,5.75,61,191
-1,10.75,62,183
-1,15.8125,63,183
-1,22.625,62,183
-1,27.6875,69,183
-1,36.3125,602,175
-1,61.1875,742,35
-1,86.75,737,65
-1,104.375,262,84
-1,113,241,183
-1,119.875,271,159
